Time,HeadPosx,HeadPosy,HeadPosz,rewardx,rewardz
14:58:03:628,-2.074574,1.528543,1.152231,,
14:58:03:661,-2.068417,1.53038,1.154458,,
14:58:03:695,-2.060946,1.533008,1.157671,,
14:58:03:728,-2.052716,1.536511,1.161473,,
14:58:03:762,-2.044078,1.540734,1.165793,,
14:58:03:795,-2.035152,1.545215,1.170224,,
14:58:03:828,-2.026387,1.549835,1.174689,,
14:58:03:862,-2.017632,1.554155,1.179328,,
14:58:03:895,-2.009478,1.558044,1.184111,,
14:58:03:928,-2.000895,1.561119,1.188927,,
14:58:03:962,-1.991725,1.563295,1.193706,,
14:58:03:995,-1.981366,1.564297,1.198228,,
14:58:04:030,-1.969258,1.564626,1.202529,,
14:58:04:062,-1.955416,1.564944,1.206486,,
14:58:04:096,-1.939163,1.565103,1.210278,,
14:58:04:129,-1.920906,1.565362,1.213706,,
14:58:04:162,-1.90028,1.565957,1.216704,,
14:58:04:196,-1.877881,1.566464,1.219367,,
14:58:04:229,-1.854424,1.566964,1.221515,,
14:58:04:262,-1.829725,1.56711,1.223141,,
14:58:04:296,-1.803914,1.566325,1.224304,,
14:58:04:330,-1.77731,1.564336,1.224961,,
14:58:04:363,-1.749701,1.561094,1.225133,,
14:58:04:396,-1.721732,1.556414,1.224853,,
14:58:04:430,-1.693006,1.550452,1.22411,,
14:58:04:463,-1.663562,1.543024,1.222946,,
14:58:04:496,-1.633718,1.534712,1.221678,,
14:58:04:530,-1.603447,1.527008,1.220061,,
14:58:04:564,-1.574114,1.522249,1.218132,,
14:58:04:597,-1.546149,1.519963,1.216635,,
14:58:04:630,-1.518931,1.519299,1.216112,,
14:58:04:663,-1.492195,1.520608,1.216957,,
14:58:04:698,-1.466829,1.524329,1.219135,,
14:58:04:731,-1.443457,1.529751,1.222329,,
14:58:04:764,-1.420469,1.535566,1.227024,,
14:58:04:798,-1.397628,1.540917,1.233135,,
14:58:04:831,-1.375022,1.545586,1.240227,,
14:58:04:864,-1.352781,1.549775,1.248338,,
14:58:04:897,-1.331181,1.553168,1.257516,,
14:58:04:931,-1.30942,1.555512,1.267851,,
14:58:04:964,-1.28757,1.557154,1.27894,,
14:58:04:997,-1.265553,1.558028,1.29118,,
14:58:05:031,-1.243396,1.558315,1.304362,,
14:58:05:064,-1.221882,1.558077,1.318028,,
14:58:05:099,-1.200195,1.556901,1.332942,,
14:58:05:132,-1.179654,1.554521,1.34785,,
14:58:05:164,-1.159294,1.550973,1.363215,,
14:58:05:199,-1.139082,1.547026,1.379377,,
14:58:05:231,-1.120394,1.543663,1.395077,,
14:58:05:265,-1.102481,1.541112,1.410592,,
14:58:05:299,-1.085488,1.539346,1.425502,,
14:58:05:332,-1.06891,1.538169,1.439914,,
14:58:05:365,-1.052488,1.537784,1.453523,,
14:58:05:399,-1.035899,1.538153,1.466608,,
14:58:05:432,-1.019097,1.539195,1.478712,,
14:58:05:466,-1.002313,1.541705,1.489749,,
14:58:05:499,-0.9863796,1.545711,1.49937,,
14:58:05:533,-0.9709873,1.550543,1.507908,,
14:58:05:565,-0.9554944,1.555635,1.515785,,
14:58:05:600,-0.9395685,1.560889,1.523523,,
14:58:05:632,-0.9243889,1.56567,1.530461,,
14:58:05:666,-0.9086986,1.570199,1.536849,,
14:58:05:700,-0.8929038,1.574254,1.542829,,
14:58:05:733,-0.8774524,1.577605,1.548298,,
14:58:05:766,-0.8614683,1.58034,1.553421,,
14:58:05:800,-0.8455114,1.582648,1.557974,,
14:58:05:833,-0.8292913,1.58445,1.562004,,
14:58:05:866,-0.8128662,1.586158,1.565722,,
14:58:05:900,-0.7958851,1.587681,1.569274,,
14:58:05:933,-0.7788353,1.5888,1.572247,,
14:58:05:966,-0.761714,1.58967,1.575366,,
14:58:06:000,-0.7446489,1.590229,1.578141,,
14:58:06:034,-0.727808,1.590626,1.580248,,
14:58:06:067,-0.7111268,1.591751,1.581147,,
14:58:06:100,-0.6955295,1.593038,1.580338,,
14:58:06:134,-0.6805525,1.593727,1.578518,,
14:58:06:166,-0.6660981,1.593357,1.576275,,
14:58:06:200,-0.6528621,1.592165,1.574113,,
14:58:06:233,-0.6413708,1.590573,1.57251,,
14:58:06:266,-0.631485,1.589066,1.572027,,
14:58:06:300,-0.6231322,1.587978,1.572972,,
14:58:06:334,-0.6161547,1.587541,1.575313,,
14:58:06:367,-0.6106081,1.588038,1.578895,,
14:58:06:400,-0.6066513,1.589495,1.583703,,
14:58:06:434,-0.6044974,1.591361,1.589616,,
14:58:06:468,-0.6037717,1.593024,1.597129,,
14:58:06:501,-0.6050639,1.593857,1.605964,,
14:58:06:535,-0.608408,1.593865,1.616291,,
14:58:06:569,-0.6140423,1.592651,1.628196,,
14:58:06:601,-0.6215372,1.590646,1.640721,,
14:58:06:634,-0.6315517,1.587882,1.654507,,
14:58:06:668,-0.6440606,1.585406,1.669014,,
14:58:06:702,-0.6584258,1.585406,1.68312,,
14:58:06:735,-0.6733446,1.58704,1.696704,,
14:58:06:768,-0.6889863,1.588459,1.710066,,
14:58:06:802,-0.7052207,1.590312,1.722362,,
14:58:06:835,-0.7228665,1.59316,1.733542,,
14:58:06:869,-0.7409272,1.595996,1.74339,,
14:58:06:901,-0.7579975,1.597582,1.751859,,
14:58:06:935,-0.7754626,1.598046,1.759825,,
14:58:06:968,-0.7929468,1.598006,1.76695,,
14:58:07:002,-0.8112435,1.59801,1.773146,,
14:58:07:035,-0.83075,1.598467,1.778693,,
14:58:07:069,-0.8500423,1.599013,1.783183,,
14:58:07:102,-0.8705635,1.599364,1.786975,,
14:58:07:136,-0.8903913,1.599017,1.789937,,
14:58:07:168,-0.9108095,1.597829,1.792499,,
14:58:07:202,-0.9316998,1.595844,1.794095,,
14:58:07:235,-0.9538355,1.593207,1.794999,,
14:58:07:269,-0.9766688,1.590286,1.794876,,
14:58:07:302,-1.000684,1.587164,1.793897,,
14:58:07:335,-1.026025,1.584295,1.792042,,
14:58:07:368,-1.052158,1.581892,1.789142,,
14:58:07:402,-1.078759,1.58013,1.785387,,
14:58:07:435,-1.105751,1.582243,1.780712,,
14:58:07:469,-1.132885,1.588451,1.775208,,
14:58:07:503,-1.159585,1.59447,1.769477,,
14:58:07:536,-1.185463,1.599992,1.76435,,
14:58:07:569,-1.21021,1.605044,1.760099,,
14:58:07:603,-1.234717,1.610058,1.756493,,
14:58:07:635,-1.257713,1.614569,1.753626,,
14:58:07:670,-1.280496,1.618383,1.751272,,
14:58:07:703,-1.302821,1.621555,1.749382,,
14:58:07:736,-1.324924,1.624206,1.747869,,
14:58:07:770,-1.347164,1.626227,1.746774,,
14:58:07:803,-1.368893,1.62716,1.746083,,
14:58:07:836,-1.391129,1.627033,1.745821,,
14:58:07:870,-1.41364,1.625919,1.745958,,
14:58:07:903,-1.437017,1.624005,1.746592,,
14:58:07:936,-1.460608,1.621654,1.747667,,
14:58:07:970,-1.485015,1.618937,1.749151,,
14:58:08:003,-1.509825,1.616246,1.75109,,
14:58:08:036,-1.53512,1.613517,1.753329,,
14:58:08:070,-1.560708,1.611071,1.755592,,
14:58:08:104,-1.5866,1.611853,1.757776,,
14:58:08:120,,,,,
14:58:08:120,,,,,
14:58:08:142,-1.614068,1.616952,1.759607,,
14:58:08:171,-1.635359,1.621575,1.760735,,
14:58:08:203,-1.657505,1.626381,1.761732,,
14:58:08:237,-1.679578,1.631338,1.76227,,
14:58:08:270,-1.700172,1.636653,1.761909,,
14:58:08:304,-1.719394,1.641555,1.760525,,
14:58:08:337,-1.737247,1.645848,1.758282,,
14:58:08:370,-1.753915,1.649629,1.755183,,
14:58:08:404,-1.76987,1.652477,1.752339,,
14:58:08:437,-1.785161,1.654694,1.749347,,
14:58:08:471,-1.799524,1.656494,1.745821,,
14:58:08:504,-1.813254,1.657318,1.741431,,
14:58:08:537,-1.826331,1.657117,1.736215,,
14:58:08:571,-1.838897,1.656018,1.730178,,
14:58:08:604,-1.850428,1.654427,1.723651,,
14:58:08:638,-1.861083,1.652774,1.716487,,
14:58:08:671,-1.871138,1.651181,1.708622,,
14:58:08:704,-1.880497,1.650072,1.699881,,
14:58:08:738,-1.889502,1.649468,1.690328,,
14:58:08:771,-1.89842,1.649047,1.680406,,
14:58:08:804,-1.907474,1.648745,1.670377,,
14:58:08:838,-1.917207,1.64749,1.661089,,
14:58:08:872,-1.926823,1.647095,1.651213,,
14:58:08:904,-1.936019,1.646214,1.64181,,
14:58:08:938,-1.945311,1.644933,1.63271,,
14:58:08:971,-1.954024,1.64346,1.624305,,
14:58:09:004,-1.962245,1.642042,1.61651,,
14:58:09:039,-1.970001,1.640885,1.609702,,
14:58:09:072,-1.977384,1.640095,1.604332,,
14:58:09:104,-1.9843,1.639818,1.600722,,
14:58:09:138,-1.990902,1.639883,1.59884,,
14:58:09:172,-1.99755,1.639865,1.59882,,
14:58:09:205,-2.003921,1.639606,1.600587,,
14:58:09:240,-2.010503,1.638752,1.603805,,
14:58:09:272,-2.017044,1.637012,1.608042,,
14:58:09:306,-2.023667,1.634598,1.613406,,
14:58:09:339,-2.030211,1.632419,1.619545,,
14:58:09:372,-2.037172,1.631424,1.626517,,
14:58:09:405,-2.044341,1.631603,1.634058,,
14:58:09:440,-2.051943,1.631816,1.642364,,
14:58:09:473,-2.059132,1.631248,1.650342,,
14:58:09:506,-2.066193,1.629899,1.657837,,
14:58:09:539,-2.072516,1.628257,1.664535,,
14:58:09:572,-2.077837,1.626729,1.669959,,
14:58:09:606,-2.082425,1.62517,1.67446,,
14:58:09:640,-2.085527,1.623889,1.678345,,
14:58:09:673,-2.087151,1.622849,1.681565,,
14:58:09:706,-2.087389,1.622083,1.68413,,
14:58:09:740,-2.086394,1.62129,1.686328,,
14:58:09:773,-2.084213,1.620398,1.687954,,
14:58:09:806,-2.080935,1.619214,1.689278,,
14:58:09:840,-2.076926,1.617789,1.690441,,
14:58:09:873,-2.072416,1.616657,1.691577,,
14:58:09:906,-2.06719,1.615895,1.692461,,
14:58:09:940,-2.060817,1.615313,1.693501,,
14:58:09:974,-2.053284,1.614807,1.694517,,
14:58:10:006,-2.044475,1.614611,1.695543,,
14:58:10:040,-2.033906,1.614507,1.69662,,
14:58:10:074,-2.021795,1.614449,1.697625,,
14:58:10:106,-2.00899,1.614238,1.698667,,
14:58:10:140,-1.994569,1.613961,1.699855,,
14:58:10:174,-1.978738,1.613521,1.701277,,
14:58:10:207,-1.961333,1.612892,1.703195,,
14:58:10:240,-1.943316,1.612023,1.705731,,
14:58:10:274,-1.923406,1.610849,1.708959,,
14:58:10:307,-1.902748,1.609421,1.713053,,
14:58:10:341,-1.881198,1.608896,1.717532,,
14:58:10:374,-1.858957,1.60867,1.722254,,
14:58:10:408,-1.836238,1.608317,1.727064,,
14:58:10:441,-1.814362,1.607261,1.731778,,
14:58:10:474,-1.792272,1.60594,1.736488,,
14:58:10:508,-1.77081,1.604777,1.740564,,
14:58:10:541,-1.749483,1.603916,1.74392,,
14:58:10:574,-1.728942,1.603477,1.746426,,
14:58:10:608,-1.708874,1.603724,1.748215,,
14:58:10:642,-1.689665,1.604209,1.749185,,
14:58:10:675,-1.670928,1.604326,1.749218,,
14:58:10:708,-1.652352,1.604101,1.748217,,
14:58:10:742,-1.634283,1.603609,1.746273,,
14:58:10:775,-1.616416,1.602771,1.742686,,
14:58:10:808,-1.598745,1.601688,1.738035,,
14:58:10:842,-1.581551,1.60033,1.732391,,
14:58:10:875,-1.564479,1.598721,1.725489,,
14:58:10:908,-1.547777,1.597014,1.717464,,
14:58:10:942,-1.531084,1.595209,1.70842,,
14:58:10:975,-1.514233,1.593256,1.69806,,
14:58:11:009,-1.497103,1.591565,1.686289,,
14:58:11:042,-1.479567,1.58979,1.673403,,
14:58:11:075,-1.461627,1.587873,1.659628,,
14:58:11:109,-1.443408,1.58597,1.644871,,
14:58:11:143,-1.4246,1.583957,1.629143,,
14:58:11:177,-1.406351,1.582296,1.613389,,
14:58:11:210,-1.387444,1.582253,1.596709,,
14:58:11:244,-1.368506,1.583264,1.580023,,
14:58:11:276,-1.349611,1.584074,1.564052,,
14:58:11:309,-1.329708,1.585426,1.548181,,
14:58:11:343,-1.308312,1.587863,1.532673,,
14:58:11:377,-1.286322,1.5907,1.518464,,
14:58:11:410,-1.2643,1.592703,1.506073,,
14:58:11:443,-1.241446,1.593482,1.495078,,
14:58:11:476,-1.218208,1.593659,1.485584,,
14:58:11:511,-1.193115,1.592677,1.477275,,
14:58:11:543,-1.167403,1.591272,1.470263,,
14:58:11:577,-1.139956,1.589156,1.464278,,
14:58:11:611,-1.111377,1.586317,1.459374,,
14:58:11:644,-1.081747,1.582678,1.455924,,
14:58:11:677,-1.051467,1.578429,1.453794,,
14:58:11:711,-1.019907,1.573995,1.452606,,
14:58:11:744,-0.9882379,1.570744,1.452374,,
14:58:11:778,-0.9550261,1.572487,1.452577,,
14:58:11:811,-0.924252,1.576598,1.452401,,
14:58:11:844,-0.8938408,1.581548,1.450888,,
14:58:11:877,-0.8656168,1.586457,1.447613,,
14:58:11:910,-0.8391676,1.590533,1.442641,,
14:58:11:944,-0.8135791,1.594325,1.436513,,
14:58:11:977,-0.7899699,1.59646,1.4303,,
14:58:12:011,-0.7667418,1.597218,1.423856,,
14:58:12:044,-0.7437267,1.597083,1.417025,,
14:58:12:078,-0.7205682,1.596563,1.409351,,
14:58:12:112,-0.6979356,1.595805,1.400646,,
14:58:12:145,-0.6760588,1.594782,1.390868,,
14:58:12:178,-0.6544142,1.593673,1.37959,,
14:58:12:211,-0.6325459,1.59228,1.36645,,
14:58:12:245,-0.6110973,1.590378,1.351976,,
14:58:12:278,-0.5895309,1.588521,1.336051,,
14:58:12:312,-0.5677629,1.58736,1.318828,,
14:58:12:344,-0.5459089,1.586765,1.300469,,
14:58:12:378,-0.5239668,1.586038,1.281273,,
14:58:12:411,-0.5025735,1.585372,1.262001,,
14:58:12:444,-0.4813013,1.586053,1.242579,,
14:58:12:478,-0.4600616,1.587957,1.223216,,
14:58:12:512,-0.4376979,1.591401,1.203241,,
14:58:12:545,-0.4141278,1.595184,1.18319,,
14:58:12:579,-0.3910537,1.598787,1.164504,,
14:58:12:611,-0.3672004,1.601872,1.145961,,
14:58:12:645,-0.3432546,1.603751,1.127864,,
14:58:12:679,-0.319078,1.604022,1.109989,,
14:58:12:712,-0.2949715,1.603029,1.092164,,
14:58:12:745,-0.2705965,1.601087,1.07395,,
14:58:12:779,-0.2456007,1.598431,1.055166,,
14:58:12:812,-0.2204876,1.595353,1.036461,,
14:58:12:845,-0.1949744,1.591495,1.017648,,
14:58:12:879,-0.1688142,1.587066,0.9987943,,
14:58:12:912,-0.1420631,1.582445,0.9799078,,
14:58:12:946,-0.1158161,1.57856,0.9617202,,
14:58:12:979,-0.08917999,1.576137,0.9437287,,
14:58:13:013,-0.06171894,1.577775,0.9253843,,
14:58:13:046,-0.03465509,1.582054,0.9066794,,
14:58:13:080,-0.008225441,1.585447,0.887337,,
14:58:13:113,0.01713371,1.589971,0.8670034,,
14:58:13:146,0.04048824,1.593828,0.8466282,,
14:58:13:179,0.0621233,1.597438,0.8259242,,
14:58:13:213,0.0827589,1.5999,0.8045511,,
14:58:13:246,0.102035,1.600762,0.7837291,,
14:58:13:279,0.1208334,1.60045,0.7623229,,
14:58:13:313,0.1398125,1.599411,0.7400467,,
14:58:13:346,0.1586032,1.59799,0.7171512,,
14:58:13:380,0.1771641,1.595969,0.693495,,
14:58:13:413,0.1954093,1.593086,0.6693516,,
14:58:13:446,0.213285,1.589496,0.6441019,,
14:58:13:480,0.2299919,1.585332,0.6180861,,
14:58:13:514,0.2462373,1.581993,0.5909619,,
14:58:13:547,0.2616124,1.579005,0.5636606,,
14:58:13:580,0.2763357,1.577867,0.5359502,,
14:58:13:614,0.2905722,1.578396,0.5086241,,
14:58:13:646,0.3046126,1.579967,0.4817998,,
14:58:13:680,0.3190646,1.582206,0.4556155,,
14:58:13:713,0.3345437,1.585116,0.4299014,,
14:58:13:747,0.3510623,1.588356,0.4046953,,
14:58:13:781,0.3678646,1.591482,0.3807666,,
14:58:13:814,0.3850975,1.593462,0.3577304,,
14:58:13:847,0.4029942,1.594654,0.3350058,,
14:58:13:880,0.4213448,1.594866,0.3124499,,
14:58:13:914,0.4404073,1.594229,0.2898226,,
14:58:13:947,0.4598441,1.592427,0.267482,,
14:58:13:980,0.4798217,1.589663,0.2453992,,
14:58:14:014,0.5006819,1.586061,0.2230999,,
14:58:14:047,0.5220942,1.582788,0.2009842,,
14:58:14:081,0.5447254,1.579989,0.1786075,,
14:58:14:114,0.5678482,1.577937,0.1566401,,
14:58:14:148,0.5913243,1.578441,0.135236,,
14:58:14:181,0.6156073,1.582465,0.1133602,,
14:58:14:214,0.6396174,1.586419,0.0913136,,
14:58:14:248,0.6644011,1.591212,0.06754756,,
14:58:14:281,0.6882658,1.595324,0.04379272,,
14:58:14:314,0.7128897,1.599063,0.01962543,,
14:58:14:348,0.737267,1.601639,-0.003035784,,
14:58:14:381,0.7623377,1.602736,-0.02428126,,
14:58:14:415,0.7874222,1.602693,-0.04376364,,
14:58:14:448,0.811904,1.601985,-0.06212854,,
14:58:14:481,0.8352203,1.600856,-0.07992244,,
14:58:14:515,0.8570895,1.599046,-0.09803295,,
14:58:14:549,0.8774109,1.595935,-0.1165152,,
14:58:14:582,0.8955293,1.591863,-0.1354706,,
14:58:14:616,0.9119349,1.586606,-0.1552999,,
14:58:14:649,0.926722,1.581351,-0.1753411,,
14:58:14:682,0.9398055,1.576427,-0.1966765,,
14:58:14:715,0.952188,1.573407,-0.2193027,,
14:58:14:749,0.9638085,1.573386,-0.2433271,,
14:58:14:782,0.9749141,1.574791,-0.2683735,,
14:58:14:815,0.986331,1.5773,-0.2933886,,
14:58:14:849,0.9985623,1.580899,-0.31775,,
14:58:14:882,1.011407,1.584781,-0.3416712,,
14:58:14:915,1.024807,1.588588,-0.3648322,,
14:58:14:949,1.038497,1.591234,-0.387464,,
14:58:14:983,1.052472,1.592578,-0.4097633,,
14:58:15:016,1.067249,1.592541,-0.4322615,,
14:58:15:049,1.082983,1.59126,-0.4548247,,
14:58:15:083,1.099816,1.588706,-0.478404,,
14:58:15:116,1.117573,1.585046,-0.5023968,,
14:58:15:149,1.136563,1.580728,-0.5267472,,
14:58:15:183,1.156925,1.57608,-0.5515599,,
14:58:15:216,1.179099,1.572418,-0.5769503,,
14:58:15:250,1.202494,1.570388,-0.602921,,
14:58:15:283,1.227681,1.570173,-0.6291988,,
14:58:15:316,1.253802,1.574243,-0.6548402,,
14:58:15:350,1.280066,1.579895,-0.6800845,,
14:58:15:383,1.304856,1.583651,-0.7043452,,
14:58:15:417,1.32873,1.587149,-0.7276328,,
14:58:15:450,1.351981,1.590002,-0.7507727,,
14:58:15:483,1.374412,1.592839,-0.7733653,,
14:58:15:517,1.395833,1.59529,-0.7953362,,
14:58:15:550,1.417023,1.597487,-0.8174443,,
14:58:15:583,1.437437,1.599182,-0.8388891,,
14:58:15:617,1.458184,1.600388,-0.8605611,,
14:58:15:650,1.47923,1.60084,-0.8824656,,
14:58:15:683,1.500079,1.600189,-0.9041202,,
14:58:15:717,1.52153,1.597686,-0.9263568,,
14:58:15:751,1.542833,1.593349,-0.9486635,,
14:58:15:784,1.563886,1.587481,-0.9709709,,
14:58:15:817,1.585059,1.581306,-0.9936051,,
14:58:15:851,1.605924,1.575073,-1.016041,,
14:58:15:884,1.626322,1.57032,-1.037556,,
14:58:15:917,1.645813,1.569543,-1.057914,,
14:58:15:951,1.665145,1.571125,-1.077115,,
14:58:15:984,1.684626,1.575095,-1.094182,,
14:58:16:018,1.704852,1.581037,-1.109855,,
14:58:16:051,1.725595,1.587401,-1.124518,,
14:58:16:084,1.746017,1.592703,-1.138419,,
14:58:16:118,1.766251,1.595585,-1.15174,,
14:58:16:151,1.786747,1.596567,-1.164572,,
14:58:16:184,1.807595,1.595741,-1.177042,,
14:58:16:218,1.828755,1.593248,-1.189028,,
14:58:16:251,1.850468,1.589257,-1.200774,,
14:58:16:284,1.872746,1.583992,-1.212354,,
14:58:16:318,1.89631,1.578234,-1.22379,,
14:58:16:351,1.9207,1.57282,-1.234341,,
14:58:16:385,1.94713,1.568792,-1.244247,,
14:58:16:418,1.974608,1.566538,-1.252815,,
14:58:16:452,2.002816,1.56709,-1.260156,,
14:58:16:485,2.030039,1.569477,-1.266664,,
14:58:16:519,2.055801,1.570865,-1.27407,,
14:58:16:552,2.080315,1.572648,-1.281741,,
14:58:16:585,2.103841,1.575539,-1.289782,,
14:58:16:619,2.12764,1.579236,-1.297781,,
14:58:16:652,2.151099,1.583216,-1.306216,,
14:58:16:685,2.174153,1.586778,-1.314231,,
14:58:16:719,2.197023,1.589577,-1.322253,,
14:58:16:752,2.219979,1.591156,-1.330303,,
14:58:16:785,2.243195,1.591557,-1.338586,,
14:58:16:819,2.266964,1.590618,-1.347144,,
14:58:16:853,2.291168,1.588617,-1.356011,,
14:58:16:886,2.315991,1.585638,-1.365255,,
14:58:16:919,2.341495,1.582075,-1.374579,,
14:58:16:953,2.368381,1.578262,-1.384171,,
14:58:16:986,2.395773,1.574045,-1.393525,,
14:58:17:019,2.422963,1.569315,-1.402268,,
14:58:17:053,2.450428,1.566216,-1.409773,,
14:58:17:086,2.476788,1.566452,-1.415699,,
14:58:17:120,2.500937,1.567437,-1.420521,,
14:58:17:153,2.522547,1.568901,-1.424293,,
14:58:17:186,2.541752,1.570404,-1.427313,,
14:58:17:220,2.558819,1.571518,-1.429589,,
14:58:17:254,2.573957,1.571688,-1.431127,,
14:58:17:286,2.587365,1.570763,-1.431759,,
14:58:17:320,2.599805,1.569409,-1.431374,,
14:58:17:354,2.610709,1.567364,-1.429955,,
14:58:17:387,2.620422,1.565019,-1.428163,,
14:58:17:420,,,,,
14:58:17:420,,,,,
14:58:17:421,,,,,
14:58:17:421,,,,,
14:58:17:421,2.628593,1.562452,-1.426468,,
14:58:17:454,2.635413,1.559926,-1.425188,,
14:58:17:487,2.640789,1.557854,-1.424057,,
14:58:17:520,2.644758,1.556064,-1.423432,,
14:58:17:554,2.647206,1.554464,-1.423101,,
14:58:17:588,2.648343,1.552777,-1.423407,,
14:58:17:620,2.648107,1.551165,-1.424377,,
14:58:17:654,2.647438,1.549738,-1.426403,,
14:58:17:688,2.645861,1.548464,-1.429281,,
14:58:17:721,2.643843,1.547689,-1.432954,,
14:58:17:754,2.641535,1.547049,-1.437293,,
14:58:17:788,2.638764,1.545901,-1.442593,,
14:58:17:821,2.635211,1.544274,-1.448753,,
14:58:17:854,2.631695,1.542261,-1.455257,,
14:58:17:888,2.626933,1.540608,-1.462449,,
14:58:17:921,2.621967,1.539252,-1.46994,,
14:58:17:955,2.61561,1.538872,-1.478324,,
14:58:17:988,2.608132,1.53894,-1.488006,,
14:58:18:021,2.599035,1.539191,-1.499388,,
14:58:18:055,2.589247,1.53973,-1.511978,,
14:58:18:088,2.577477,1.540555,-1.525665,,
14:58:18:122,2.563578,1.541561,-1.540687,,
14:58:18:155,2.547971,1.542716,-1.556524,,
14:58:18:188,2.530357,1.543751,-1.573486,,
14:58:18:222,2.510268,1.544385,-1.591579,,
14:58:18:255,2.489003,1.544466,-1.610017,,
14:58:18:289,2.465542,1.543098,-1.629337,,
14:58:18:322,2.440859,1.540801,-1.648581,,
14:58:18:356,2.415079,1.537927,-1.667827,,
14:58:18:389,2.3894,1.536,-1.686127,,
14:58:18:422,2.3641,1.536096,-1.70339,,
14:58:18:456,2.339741,1.538542,-1.720597,,
14:58:18:489,2.317024,1.542249,-1.737774,,
14:58:18:523,2.295631,1.547569,-1.755316,,
14:58:18:556,2.276329,1.555138,-1.77246,,
14:58:18:590,2.258986,1.563878,-1.789422,,
14:58:18:623,2.243067,1.571624,-1.806853,,
14:58:18:656,2.229013,1.577906,-1.823911,,
14:58:18:690,2.215362,1.582585,-1.841317,,
14:58:18:723,2.202696,1.585184,-1.858842,,
14:58:18:757,2.190841,1.58578,-1.876735,,
14:58:18:790,2.17969,1.584492,-1.895112,,
14:58:18:823,2.169105,1.582052,-1.914554,,
14:58:18:857,2.159451,1.579013,-1.934188,,
14:58:18:890,2.150736,1.575754,-1.954109,,
14:58:18:923,2.142954,1.57263,-1.973781,,
14:58:18:956,2.136085,1.569693,-1.993166,,
14:58:18:990,2.129757,1.566835,-2.013006,,
14:58:19:024,2.124099,1.564382,-2.032549,,
14:58:19:057,2.11923,1.562468,-2.051985,,
14:58:19:090,2.114725,1.561227,-2.070972,,
14:58:19:124,2.110718,1.560377,-2.089611,,
14:58:19:157,2.107044,1.559515,-2.107411,,
14:58:19:190,2.103575,1.558666,-2.124567,,
14:58:19:223,2.100379,1.557474,-2.140989,,
14:58:19:257,2.096922,1.556306,-2.157074,,
14:58:19:291,2.093308,1.556224,-2.17289,,
14:58:19:324,2.089412,1.556995,-2.187883,,
14:58:19:358,2.085183,1.55903,-2.20172,,
14:58:19:391,2.081113,1.561584,-2.214118,,
14:58:19:424,2.077389,1.563354,-2.225499,,
14:58:19:458,2.073442,1.564178,-2.23646,,
14:58:19:491,2.069737,1.56402,-2.246701,,
14:58:19:524,2.066153,1.564277,-2.256097,,
14:58:19:557,2.06296,1.564845,-2.264816,,
14:58:19:591,2.060134,1.565689,-2.272538,,
14:58:19:624,2.057732,1.566657,-2.279355,,
14:58:19:658,2.055634,1.567845,-2.285357,,
14:58:19:691,2.053577,1.568829,-2.290476,,
14:58:19:724,2.051517,1.569718,-2.295014,,
14:58:19:758,2.049459,1.570903,-2.298988,,
14:58:19:792,2.047376,1.57236,-2.302335,,
14:58:19:825,2.045343,1.574356,-2.305134,,
14:58:19:859,2.043497,1.576903,-2.307261,,
14:58:19:892,2.042173,1.580107,-2.308375,,
14:58:19:924,2.041102,1.583861,-2.308633,,
14:58:19:959,2.040259,1.587869,-2.307888,,
14:58:19:992,2.039901,1.591821,-2.306366,,
14:58:20:025,2.039837,1.595382,-2.303906,,
14:58:20:059,2.040204,1.598307,-2.300949,,
